Account,date,daily_pnl,win_rate,avg_trade_size,trade_count,avg_leverage,long_short_ratio,classification,leverage_segment,activity_segment,consistency_segment,profit_flag
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,0.2916666666666667,1125.4704166666668,48,1125.4704166666668,0.16666666319444454,Greed,Low,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,0.5,4627.9,2,4627.9,0.99999950000025,Neutral,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,0.5,1034.4299999999998,2,1034.4299999999998,0.99999950000025,Greed,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,0.8977272727272727,2478.8488636363636,88,2478.8488636363636,0.4318181769111571,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,0.9423076923076923,1469.9592307692308,52,1469.9592307692308,-0.9999999807692311,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,0.8588235294117647,2730.2580588235296,170,2730.2580588235296,-0.39999999764705885,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,0.84375,3161.86234375,64,3161.86234375,0.4062499936523439,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,0.6288659793814433,1619.0532989690723,97,1619.0532989690723,0.6907216423636944,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,0.8,2488.1485263157892,95,2488.1485263157892,0.07368420975069254,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,0.7714285714285715,3363.1262857142856,35,3363.1262857142856,0.428571416326531,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,0.7142857142857143,4668.662857142857,21,4668.662857142857,0.9999999523809546,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,0.46511627906976744,4279.456162790698,86,4279.456162790698,0.9999999883720931,Greed,High,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,0.958041958041958,776.966013986014,143,776.966013986014,-0.8461538402366865,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,0.0,896.0260000000001,5,896.0260000000001,-0.99999980000004,Greed,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,0.918918918918919,5180.734324324325,37,5180.734324324325,-0.5135134996347703,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,0.34545454545454546,3759.7450909090912,55,3759.7450909090912,-0.41818181057851256,Extreme Greed,High,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,0.8666666666666667,3802.380666666667,45,3802.380666666667,-0.46666665629629656,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,0.8899082568807339,3402.198532110092,109,3402.198532110092,-0.21100917237606265,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,0.9343065693430657,3452.370072992701,137,3452.370072992701,0.5620437915179285,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,0.875,2510.5745833333335,24,2510.5745833333335,-0.8333332986111125,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,0.6835443037974683,4946.1478481012655,79,4946.1478481012655,0.518987335202692,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,0.8815331010452961,5485.087665505226,287,5485.087665505226,-0.052264808180261996,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,0.9055555555555556,4676.724,180,4676.724,0.4666666640740741,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,0.8780487804878049,3990.4636585365856,82,3990.4636585365856,-0.29268292325996437,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,0.8805970149253731,2740.047462686567,67,2740.047462686567,0.43283581443528635,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,0.8290598290598291,5625.459401709401,117,5625.459401709401,-0.5555555508072175,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,0.6904761904761905,5237.472619047619,42,5237.472619047619,-0.9999999761904769,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,0.9285714285714286,4202.844047619047,42,4202.844047619047,0.3809523718820864,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,0.875,12880.10625,8,12880.10625,0.9999998750000157,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,0.8823529411764706,11756.876470588235,17,11756.876470588235,0.999999941176474,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,0.9142857142857143,7132.707714285714,35,7132.707714285714,0.3142857053061227,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,0.8571428571428571,705.8557142857143,7,705.8557142857143,-0.9999998571428775,Extreme Greed,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,0.8333333333333334,8540.285,6,8540.285,0.9999998333333611,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,0.5,18098.891,10,18098.891,-0.99999990000001,Extreme Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,0.9491525423728814,2446.8210169491526,59,2446.8210169491526,0.18644067480609028,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,0.9565217391304348,4256.877391304348,23,4256.877391304348,-0.999999956521741,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,0.7894736842105263,4873.274210526315,19,4873.274210526315,-0.9999999473684238,Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,0.9819819819819819,1572.7824324324324,111,1572.7824324324324,0.9999999909909911,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,0.0,1163.5172727272727,11,1163.5172727272727,0.09090908264462885,Extreme Greed,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,0.9,1530.983,10,1530.983,-0.99999990000001,Extreme Greed,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,0.9777777777777777,2246.753777777778,45,2246.753777777778,0.9999999777777784,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,0.8333333333333334,4260.021458333334,48,4260.021458333334,0.9166666475694449,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,0.5,3443.955,2,3443.955,0.99999950000025,Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,0.9146341463414634,3723.111585365854,82,3723.111585365854,0.9999999878048782,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,0.5,24387.135,2,24387.135,-0.99999950000025,Extreme Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,0.7634408602150538,2815.611935483871,93,2815.611935483871,0.9999999892473119,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,0.8591549295774648,4651.021830985916,71,4651.021830985916,0.2676056300337235,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,0.6976744186046512,1637.1216279069768,43,1637.1216279069768,-0.25581394753921055,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,0.9210526315789473,6344.664210526315,38,6344.664210526315,0.26315788781163457,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,0.9347826086956522,3952.523695652174,46,3952.523695652174,-0.37777776938271623,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,0.9285714285714286,6968.785000000001,14,6968.785000000001,-0.9999999285714337,Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,0.3333333333333333,3366.369166666667,12,3366.369166666667,-0.4999999583333368,Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,0.14285714285714285,47.215714285714284,7,47.215714285714284,-0.4285713673469475,Neutral,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,0.5,41.15,2,41.15,-0.99999950000025,Greed,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,0.0,47.59,1,47.59,-0.9999990000010001,Greed,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,0.3333333333333333,46.46,3,46.46,0.33333322222225925,Greed,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,0.0,10.56,1,10.56,-0.9999990000010001,Extreme Greed,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,0.0,11.97,1,11.97,-0.9999990000010001,Greed,Low,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,0.42857142857142855,16.731428571428573,7,16.731428571428573,0.9999998571428775,Extreme Greed,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,0.9607843137254902,1401.238888888889,153,1401.238888888889,0.4248365985304798,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,0.34782608695652173,7024.881304347826,23,7024.881304347826,0.999999956521741,Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,0.07692307692307693,3563.27,52,3563.27,-0.9999999807692311,Extreme Greed,High,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,0.9615384615384616,4533.178461538461,26,4533.178461538461,0.4615384437869829,Extreme Greed,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,0.027777777777777776,1667.6102777777778,36,1667.6102777777778,-0.999999972222223,Extreme Greed,Low,High,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,0.9285714285714286,469.7357142857143,14,469.7357142857143,0.9999999285714337,Extreme Greed,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,0.4,5082.063,10,5082.063,0.0,Extreme Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,0.9552238805970149,1978.6264179104478,67,1978.6264179104478,-0.1641791020271776,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,0.9478260869565217,1492.9519130434783,115,1492.9519130434783,-0.99999999009901,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,0.8723404255319149,2927.3372765957447,235,2927.3372765957447,0.7727272692148761,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,0.8995433789954338,1042.2276712328767,219,1042.2276712328767,-0.9999999953917051,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,0.5,1607.23625,8,1607.23625,0.9999998750000157,Greed,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,0.9803921568627451,1163.6007843137254,51,1163.6007843137254,-0.9999999803921573,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,0.9433962264150944,3870.1449056603774,53,3870.1449056603774,0.3962264076183697,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,0.9525862068965517,2729.2947413793104,232,2729.2947413793104,-0.9655172372175981,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,0.9183673469387755,4625.799183673469,49,4625.799183673469,-0.18367346563931702,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,0.94,4342.4238000000005,50,4342.4238000000005,0.9999999800000005,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,0.4444444444444444,4696.798888888889,9,4696.798888888889,-0.9999998888889013,Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,0.21212121212121213,7728.827272727272,33,7728.827272727272,-0.9999999696969707,Extreme Greed,High,High,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,0.9657701711491442,1671.0059413202935,409,1671.0059413202935,0.07090464530341163,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,0.9714285714285714,2301.3917142857144,35,2301.3917142857144,0.9999999714285723,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,0.9416058394160584,1282.6185401459854,137,1282.6185401459854,0.22627737061111408,Extreme Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,0.953125,1981.91671875,128,1981.91671875,-0.6093749952392579,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,0.918918918918919,3275.1991891891894,37,3275.1991891891894,0.9999999729729737,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,0.7777777777777778,1330.8616666666667,36,1330.8616666666667,0.999999972222223,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,0.8208955223880597,2169.4271641791042,134,2169.4271641791042,-0.16417910325239476,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,0.6976744186046512,2295.991569767442,172,2295.991569767442,-0.2558139520010817,Extreme Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,0.7702702702702703,4026.3325675675674,148,4026.3325675675674,-0.6496350317544888,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,0.7492877492877493,2940.937606837607,351,2940.937606837607,0.4586894573826511,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,0.9736842105263158,1605.050657894737,76,1605.050657894737,0.9999999868421054,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,0.75,2107.2529999999997,20,2107.2529999999997,0.9999999500000024,Neutral,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,0.273972602739726,4675.59698630137,73,4675.59698630137,-0.3424657487333459,Neutral,High,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,0.7068965517241379,3997.0581034482757,58,3997.0581034482757,0.8620689506539837,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,0.5,6882.275,2,6882.275,0.99999950000025,Fear,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,0.9295774647887324,1530.2932394366196,71,1530.2932394366196,-0.9999999859154932,Neutral,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,0.603448275862069,2647.6505172413795,58,2647.6505172413795,0.2758620642092748,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,0.6,7386.992,5,7386.992,0.99999980000004,Neutral,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,0.23728813559322035,2953.0322881355933,118,2953.0322881355933,0.7457627055443838,Neutral,High,High,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,0.8316831683168316,1278.79198019802,101,1278.79198019802,-0.99999999009901,Neutral,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,0.6785714285714286,3875.14,28,3875.14,0.9999999642857155,Neutral,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,0.2,341.232,5,341.232,0.99999980000004,Neutral,Low,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,0.8091603053435115,2398.0035877862597,131,2398.0035877862597,0.7557251850708001,Neutral,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,0.6968325791855203,1613.0980995475113,221,1613.0980995475113,-0.918552032042751,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,0.9420289855072463,2101.7873913043477,69,2101.7873913043477,-0.5942028899390885,Neutral,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,0.6436170212765957,1504.8432978723404,188,1504.8432978723404,-0.02127659563150747,Greed,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,0.6611570247933884,2194.715289256198,121,2194.715289256198,-0.2396694195068643,Neutral,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,0.784,2364.3752000000004,125,2364.3752000000004,0.9679999922560001,Neutral,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,0.9620253164556962,2395.0187341772153,79,2395.0187341772153,0.5949367013299152,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,0.9302325581395349,3985.245697674419,86,3985.245697674419,-0.9534883610059494,Extreme Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,0.9166666666666666,3923.564166666667,12,3923.564166666667,-0.9999999166666736,Fear,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,0.6039603960396039,1018.7064356435644,101,1018.7064356435644,0.99999999009901,Fear,Low,High,Consistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,0.0,42921.479999999996,2,42921.479999999996,-0.99999950000025,Extreme Fear,High,Low,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,0.9444444444444444,1573.7972222222222,18,1573.7972222222222,-0.9999999444444475,Fear,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,0.9470588235294117,3202.6863529411767,170,3202.6863529411767,0.02352941162629758,Extreme Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,0.875,2053.1325,24,2053.1325,0.999999958333335,Fear,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,0.05,3998.917,20,3998.917,-0.9999999500000024,Neutral,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,0.21212121212121213,1352.128787878788,33,1352.128787878788,-0.9999999696969707,Neutral,Low,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,0.9333333333333333,2071.034666666667,15,2071.034666666667,0.9999999333333378,Fear,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,0.9605263157894737,1292.3644736842105,152,1292.3644736842105,-0.23684210370498615,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,0.7142857142857143,610.3228571428572,14,610.3228571428572,-0.9999999285714337,Fear,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,0.9069767441860465,1166.1046511627908,43,1166.1046511627908,0.9999999767441866,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,0.96875,965.8490625,32,965.8490625,0.9999999687500011,Neutral,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,0.9682539682539683,968.4492063492064,63,968.4492063492064,-0.8095237966742255,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,0.8461538461538461,179.39076923076925,26,179.39076923076925,-0.6923076656804744,Neutral,Low,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,0.896551724137931,2614.2506896551727,29,2614.2506896551727,-0.034482757431629055,Neutral,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,0.31645569620253167,1384.9248101265823,79,1384.9248101265823,-0.6708860674571384,Neutral,Low,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,0.7951807228915663,507.97253012048196,83,507.97253012048196,0.9999999879518074,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,0.9807692307692307,952.425,52,952.425,0.9999999807692311,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,0.8181818181818182,2925.4536363636366,11,2925.4536363636366,-0.9999999090909174,Fear,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,0.9230769230769231,3952.829230769231,39,3952.829230769231,0.999999974358975,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,0.9767441860465116,1116.5534883720932,43,1116.5534883720932,0.9999999767441866,Extreme Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,0.4,3893.6853333333333,15,3893.6853333333333,-0.9999999333333378,Extreme Fear,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,0.9545454545454546,1396.4452272727274,44,1396.4452272727274,0.9999999772727278,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,0.825,3124.96325,40,3124.96325,-0.49999998750000035,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,0.9722222222222222,1633.111111111111,36,1633.111111111111,-0.999999972222223,Fear,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,0.9428571428571428,2679.161714285714,35,2679.161714285714,-0.5428571273469392,Fear,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,0.8333333333333334,4048.5616666666665,6,4048.5616666666665,-0.9999998333333611,Fear,High,Low,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,0.4727272727272727,1152.206909090909,55,1152.206909090909,-0.7090908961983474,Fear,Low,High,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,0.21153846153846154,1156.014423076923,52,1156.014423076923,-0.9999999807692311,Fear,Low,High,Inconsistent,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,0.9938837920489296,358.02122324159023,327,358.02122324159023,-0.999999996941896,Neutral,Low,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,0.948051948051948,2393.760844155844,154,2393.760844155844,-0.3116883096643616,Greed,High,High,Consistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,0.1724137931034483,2504.40724137931,29,2504.40724137931,-0.5862068763376939,Greed,High,Low,Inconsistent,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,0.8282828282828283,777.5432323232324,99,777.5432323232324,0.3737373699622488,Greed,Low,High,Consistent,1
